term_str,n,tfidf_mean,df,dfidf,p,i,max_pos,n_pos,stop
lower,132,0.0025492167929453665,104,245.18540848028073,0.00015270160371388809,12.67699716575834,JJR,9.0,0
lowered,105,0.002145546988807774,90,230.95247637865512,0.00012146718477241099,13.00714576745067,VBD,6.0,0
lowood,55,0.0021895538016711504,16,80.92786756414681,6.362566821412004e-05,13.940031571592133,NNP,3.0,0
loyal,97,0.0021048724354712583,68,201.99596394260087,0.00011221254212308444,13.121478442929666,JJ,11.0,0
loyalty,35,0.0009550494555965619,29,121.80031110131651,4.048906159080366e-05,14.592108268171827,NN,3.0,0
luck,84,0.0018312988241837786,55,180.2147605078984,9.717374781792878e-05,13.329073862338033,NN,6.0,0
lucky,76,0.0017931919460065066,48,166.70540265782495,8.791910516860223e-05,13.473463771673208,JJ,9.0,0
lurched,41,0.0012040628896376154,34,134.99798197130045,4.7430043577798574e-05,14.36383928049871,VBD,3.0,0
luwin,244,0.006329950161275367,39,147.13099065198017,0.0002822666008044598,11.790653947553906,NNP,2.0,0
lyanna,37,0.0012808069994966658,20,94.72127255743628,4.28027222531353e-05,14.511937919487844,NNP,3.0,0
lycian,38,0.0008849534553375477,11,61.58416114534066,4.3959552584301115e-05,14.473463771673208,JJ,2.0,0
lying,209,0.003949834669869488,140,270.0192188139893,0.00024177753921365616,12.01403215303591,VBG,5.0,0
lys,35,0.0008402888181589626,26,113.29635212007018,4.048906159080366e-05,14.592108268171827,NNP,1.0,0
lysa,239,0.00477069389902179,43,156.16425962645437,0.0002764824491486307,11.820524477136045,NNP,6.0,0
lórien,44,0.0010951337201791566,7,43.754457604911,5.090053457129603e-05,14.261959666479497,NNP,2.0,0
maam,134,0.0037275021319450865,36,139.97040196740707,0.00015501526437621972,12.655302094659021,NN,7.0,0
mace,85,0.0018541783595233195,48,166.70540265782495,9.83305781490946e-05,13.312000348979092,NNP,2.0,0
mace tyrell,44,0.0011065717057880259,22,101.16832229068132,5.090053457129603e-05,14.261959666479497,,,0
mad,232,0.0038948774804168956,142,270.9707336621381,0.00026838463683046996,11.863410289989222,JJ,11.0,0
madam,39,0.0012644362860094436,19,91.39121997699621,4.511638291546694e-05,14.435989066254544,NN,3.0,0
madness,96,0.002051393127353744,73,209.3762029631786,0.00011105571179191862,13.136428784395637,NN,11.0,0
maegi,41,0.0010569439684292704,10,57.36063627871814,4.7430043577798574e-05,14.36383928049871,NN,4.0,0
maester,848,0.014033083323623779,141,270.5000922208139,0.0009809921208286145,9.993470830553594,NNP,8.0,0
maester aemon,121,0.003724891774221634,25,110.35338832461127,0.0001399764700710641,12.802528047842198,,,0
maester luwin,202,0.0052683213355817745,38,144.78243995399242,0.0002336797268954954,12.063179802365,,,0
maester pycelle,87,0.0026020893555573675,32,129.85573512829362,0.00010064423881142625,13.278447789268064,,,0
maesters,90,0.001913200848039594,54,178.3676279121682,0.0001041147298049237,13.229538188787119,NN,5.0,0
magic,95,0.0020751507248389597,63,194.08484335333335,0.0001098988814607528,13.151535676785846,NN,6.0,0
magister,51,0.001393039963501648,13,69.64817606003508,5.899834688945676e-05,14.048965943145298,NNP,2.0,0
magister illyrio,38,0.0010680555239315943,11,61.58416114534066,4.3959552584301115e-05,14.473463771673208,,,0
magnar,61,0.002007629556806975,13,69.64817606003508,7.056665020111496e-05,13.790653947553906,NNP,2.0,0
magnificent,43,0.001249618475393846,33,132.44872091222382,4.9743704240130216e-05,14.295126530414695,JJ,3.0,0
maid,213,0.004592199164933031,116,255.20124440526604,0.0002464048605383194,11.986681664890956,NN,7.0,0
maiden,61,0.0014557965478682988,49,168.72081205355443,7.056665020111496e-05,13.790653947553906,NN,8.0,0
maidens,37,0.0009828818607576265,29,121.80031110131651,4.28027222531353e-05,14.511937919487844,NN,4.0,0
maids,108,0.0026872864272388225,62,192.43531556708263,0.00012493767576590844,12.966503782953325,NNS,5.0,0
mail,177,0.0031881643868709978,113,252.87284191887065,0.00020475896861634995,12.253785735033796,NN,8.0,0
main,183,0.0032779371221296353,89,229.82098796955722,0.00021169995060334485,12.20569144683275,NN,4.0,0
make,1911,0.016523887438541687,470,85.29314481126272,0.00221070276285788,8.821279222139337,VB,9.0,0
make certain,53,0.0013462645031333796,44,158.33664458136266,6.13120075517884e-05,13.993470830553594,,,0
makes,223,0.0035365155737357616,158,277.16533398396757,0.00025797316384997763,11.920491385196488,VBZ,6.0,0
making,417,0.005645276914003112,261,268.85237453540503,0.0004823982480961465,11.01748771167213,VBG,5.0,0
male,39,0.0011722770704832857,31,127.21765778354131,4.511638291546694e-05,14.435989066254544,NN,2.0,0
mallister,66,0.0018014552856322277,31,127.21765778354131,7.635080185694404e-05,13.67699716575834,NNP,2.0,0
mammoths,37,0.0014213078067299649,13,69.64817606003508,4.28027222531353e-05,14.511937919487844,NNS,3.0,0
man,4090,0.033620129312455026,493,55.486107985963386,0.004731436054468199,7.723506157287682,NN,11.0,0
man like,41,0.0011736309028353386,37,142.39591921381836,4.7430043577798574e-05,14.36383928049871,,,0
man nan,74,0.002137123751658887,54,178.3676279121682,8.56054445062706e-05,13.511937919487844,,,0
man said,114,0.0024864678659540992,86,226.3285192529087,0.00013187865775290335,12.888501270952052,,,0
manage,51,0.0015001066503488741,42,153.95832059917745,5.899834688945676e-05,14.048965943145298,VB,4.0,0
managed,101,0.0021749521752507267,84,223.9166411983549,0.0001168398634477477,13.063179802365,VBD,6.0,0
mance,220,0.005545334114837753,33,132.44872091222382,0.00025450267285648015,11.940031571592133,NNP,4.0,0
mance rayder,83,0.002141680541541141,27,116.1838139560841,9.601691748676297e-05,13.346351853769868,,,0
manderly,47,0.0012681645073573658,23,104.29188463414975,5.4371025564793485e-05,14.166802433439155,NNP,2.0,0
mandon,55,0.002296118414429917,12,65.67635066445624,6.362566821412004e-05,13.940031571592133,NNP,1.0,0
manhood,49,0.00151557874104131,40,149.44254511487253,5.668468622712513e-05,14.106681441001585,NN,2.0,0
mankind,44,0.001156680414999488,33,132.44872091222382,5.090053457129603e-05,14.261959666479497,NN,4.0,0
manly,50,0.0010538092860892412,27,116.1838139560841,5.7841516558290944e-05,14.077535095342068,RB,2.0,0
mann,57,0.001590400900584284,2,16.115983445518353,6.593932887645167e-05,13.888501270952052,NNP,1.0,0
manner,309,0.0055901969495464315,175,281.1866069121982,0.00035746057233023804,11.449928257212418,NN,7.0,0
manners,42,0.0012744495007160986,35,137.5048047034973,4.858687390896439e-05,14.329073862338033,NNS,3.0,0
mans,320,0.004628893392839546,190,282.74586174136334,0.00037018570597306205,11.399463190229431,NN,7.0,0
mantle,36,0.001006746391019391,30,124.53303381451971,4.164589192196948e-05,14.55146628367448,NN,4.0,0
map,56,0.00178878829828232,25,110.35338832461127,6.478249854528586e-05,13.91403636305919,NN,4.0,0
maps,40,0.0011519291645095875,25,110.35338832461127,4.627321324663276e-05,14.399463190229431,NNS,5.0,0
marble,84,0.0021142221295408705,54,178.3676279121682,9.717374781792878e-05,13.329073862338033,JJ,3.0,0
march,156,0.0028205917397931056,93,234.25146078355644,0.00018046553166186776,12.435989066254544,NN,9.0,0
marched,66,0.001413088747446459,56,182.03566083928803,7.635080185694404e-05,13.67699716575834,VBD,4.0,0
marching,42,0.0012011116556061515,32,129.85573512829362,4.858687390896439e-05,14.329073862338033,VBG,4.0,0
mare,77,0.0018906452886528963,38,144.78243995399242,8.907593549976806e-05,13.454604744421891,NN,2.0,0
margaery,116,0.006310698614951248,26,113.29635212007018,0.00013419231841523498,12.863410289989222,NNP,4.0,0
marillion,51,0.0013333195941637283,7,43.754457604911,5.899834688945676e-05,14.048965943145298,NNP,4.0,0
mark,130,0.002445854823469022,102,243.3277708403434,0.00015038794305155645,12.699023472088339,NN,6.0,0
marked,81,0.002013607692636278,67,200.45746966419404,9.370325682443133e-05,13.381541282232169,VBD,3.0,0
market,60,0.0016792581845796297,38,144.78243995399242,6.940981986994914e-05,13.814500689508275,NN,3.0,0
marks,60,0.001364803895643874,45,160.47623818932755,6.940981986994914e-05,13.814500689508275,NNS,5.0,0
marriage,151,0.003060568259518401,92,233.16753853659898,0.00017468138000603864,12.482986545791714,NN,4.0,0
married,186,0.003941117923081452,112,252.07132167857606,0.0002151704415968423,12.182232474008762,VBN,8.0,0
marry,215,0.004532421112047953,104,245.18540848028073,0.00024871852120065104,11.973198435527333,VB,8.0,0
mars,74,0.001576368334156611,20,94.72127255743628,8.56054445062706e-05,13.511937919487844,NNP,2.0,0
marsh,97,0.0029524295265710527,43,156.16425962645437,0.00011221254212308444,13.121478442929666,NNP,4.0,0
marshes,71,0.002260840085338552,36,139.97040196740707,8.213495351277314e-05,13.571644165612112,NN,3.0,0
martell,48,0.001511387516274204,19,91.39121997699621,5.552785589595931e-05,14.136428784395637,NNP,3.0,0
martial,81,0.0016970499980611979,26,113.29635212007018,9.370325682443133e-05,13.381541282232169,JJ,2.0,0
mary,88,0.003424569606242753,17,84.49899098565022,0.00010180106914259207,13.261959666479497,NNP,3.0,0
mason,62,0.0022167005430232365,12,65.67635066445624,7.172348053228077e-05,13.767194974729918,NNP,3.0,0
mass,46,0.0013449376068511455,37,142.39591921381836,5.321419523362767e-05,14.19782932905978,NN,1.0,0
massive,71,0.0016752792732919054,59,187.34557173044274,8.213495351277314e-05,13.571644165612112,JJ,5.0,0
mast,54,0.0016955614433157157,32,129.85573512829362,6.246883788295422e-05,13.966503782953325,NN,5.0,0
master,699,0.010939203712370614,230,278.87538451740414,0.0008086244014849074,10.272242639741357,NN,12.0,0
master bates,50,0.0019233724718159648,8,48.463933782073404,5.7841516558290944e-05,14.077535095342068,,,0
master nan,47,0.001229728959398566,34,134.99798197130045,5.4371025564793485e-05,14.166802433439155,,,0
masters,133,0.0031175748343067393,86,226.3285192529087,0.0001538584340450539,12.666108849615604,NN,7.0,0
match,114,0.0023583078249897805,78,216.26198130396034,0.00013187865775290335,12.888501270952052,NN,3.0,0
matchless,40,0.0008781895622787298,20,94.72127255743628,4.627321324663276e-05,14.399463190229431,NN,2.0,0
matron,65,0.0022638620968509792,12,65.67635066445624,7.519397152577823e-05,13.699023472088339,NN,2.0,0
matter,588,0.006980844922329717,306,244.98478730035637,0.0006802162347255015,10.52171894028043,NN,9.0,0
matters,112,0.0023710020130214417,94,235.31986988166466,0.0001295649970905717,12.91403636305919,NNS,8.0,0
maybe,302,0.0052059938965139715,114,253.6615947797655,0.0003493627600120773,11.482986545791714,RB,10.0,0
maylie,93,0.004099211427287532,17,84.49899098565022,0.00010758522079842115,13.182232474008762,NNP,1.0,0
maz,63,0.0016442813592600044,10,57.36063627871814,7.288031086344659e-05,13.744111361616877,NNP,1.0,0
maz duur,58,0.0015321432788672974,10,57.36063627871814,6.709615920761749e-05,13.863410289989222,,,0
mead,55,0.0012803691133921298,35,137.5048047034973,6.362566821412004e-05,13.940031571592133,NN,6.0,0
meal,142,0.003071915044929143,103,244.2635931443236,0.0001642699070255463,12.571644165612112,NN,4.0,0
meals,38,0.0011675790135782871,34,134.99798197130045,4.3959552584301115e-05,14.473463771673208,NNS,3.0,0
mean,748,0.007809854172164681,334,225.2120017152313,0.0008653090877120325,10.174496825229156,VBP,9.0,0
meaning,112,0.002341620895241782,97,238.43365141548867,0.0001295649970905717,12.91403636305919,NN,5.0,0
means,274,0.004335439017002935,189,282.69661742370147,0.0003169715107394344,11.623359202156266,VBZ,5.0,0
meant,417,0.0053134588159185194,244,275.05006998789463,0.0004823982480961465,11.01748771167213,VBD,8.0,0
meantime,96,0.002310449022211159,75,212.18797741974714,0.00011105571179191862,13.136428784395637,NN,5.0,0
measure,56,0.0015610579727658898,50,170.70677664922255,6.478249854528586e-05,13.91403636305919,NN,4.0,0
meat,233,0.004174269689479526,126,262.1696867066667,0.0002695414671616358,11.857205140462513,NN,6.0,0
medicine,54,0.0019526290164770114,17,84.49899098565022,6.246883788295422e-05,13.966503782953325,NN,3.0,0
meera,165,0.004969835294978075,11,61.58416114534066,0.00019087700464236011,12.355069070870977,NNP,4.0,0
meereen,48,0.0011225118590822013,7,43.754457604911,5.552785589595931e-05,14.136428784395637,NNP,3.0,0
meet,280,0.004604537868824435,175,281.1866069121982,0.0003239124927264293,11.592108268171827,VB,10.0,0
meeting,91,0.00205548173025527,77,214.92279901894915,0.00010527156013608952,13.213596644918097,NN,4.0,0
melancholy,76,0.0020599997151610223,58,185.60062220263302,8.791910516860223e-05,13.473463771673208,NN,7.0,0
melisandre,124,0.0029174711602015725,14,73.508915209822,0.00014344696106456155,12.767194974729918,NNP,3.0,0
melt,38,0.0008969184093612039,34,134.99798197130045,4.3959552584301115e-05,14.473463771673208,VB,6.0,0
melted,66,0.001638527845472191,63,194.08484335333335,7.635080185694404e-05,13.67699716575834,VBN,7.0,0
melting,43,0.0009871138377472832,32,129.85573512829362,4.9743704240130216e-05,14.295126530414695,VBG,3.0,0
memory,152,0.0028088020387091093,109,249.5890063800652,0.00017583821033720446,12.473463771673208,NN,4.0,0
men,2845,0.02745410962143294,388,177.73460566195467,0.003291182292166755,8.24717834792285,NNS,17.0,0
men nan,74,0.0016795737625029154,59,187.34557173044274,8.56054445062706e-05,13.511937919487844,,,0
men nan nan,59,0.0014308727970951496,46,162.5837692682995,6.825298953878332e-05,13.838748235754952,,,0
men nan nan arms,53,0.0013403245470260837,41,151.7180284437848,6.13120075517884e-05,13.993470830553594,,,0
menelaus,93,0.002485825858263987,21,97.97916029958873,0.00010758522079842115,13.182232474008762,NNP,5.0,0
mention,98,0.0022061750612800287,81,220.16947930983864,0.00011336937245425025,13.106681441001585,VB,4.0,0
mentioned,77,0.0021353828079477334,65,197.31555413249689,8.907593549976806e-05,13.454604744421891,VBD,8.0,0
merchant,41,0.0011989278177793592,21,97.97916029958873,4.7430043577798574e-05,14.36383928049871,NN,2.0,0
mercy,193,0.003828117686175889,113,252.87284191887065,0.00022326825391500305,12.128934247848713,NN,7.0,0
mere,136,0.003001185854447292,95,236.37293087068167,0.00015732892503855138,12.633928443866454,JJ,6.0,0
merely,106,0.0024051768634269157,86,226.3285192529087,0.0001226240151035768,12.993470830553594,RB,3.0,0
merion,37,0.0007923982466645548,12,65.67635066445624,4.28027222531353e-05,14.511937919487844,NNP,2.0,0
merrett,55,0.0011450385521923575,3,22.41908766611406,6.362566821412004e-05,13.940031571592133,NNP,2.0,0
merry,277,0.0048173007093400295,65,197.31555413249689,0.0003204420017329318,11.607649119067604,NNP,8.0,0
meryn,96,0.002725839148170593,42,153.95832059917745,0.00011105571179191862,13.136428784395637,NNP,2.0,0
message,132,0.0026198021276423265,87,227.50919574120894,0.00015270160371388809,12.67699716575834,NN,2.0,0
messages,42,0.0008576960880083479,30,124.53303381451971,4.858687390896439e-05,14.329073862338033,NNS,6.0,0
messenger,50,0.0013036413295730031,34,134.99798197130045,5.7841516558290944e-05,14.077535095342068,NN,2.0,0
met,274,0.00400238652829953,181,282.02439625735065,0.0003169715107394344,11.623359202156266,VBD,11.0,0
metal,105,0.0025837251620163325,65,197.31555413249689,0.00012146718477241099,13.00714576745067,NN,6.0,0
michael,206,0.006942235032474165,28,119.01783041964401,0.00023830704822015868,12.034890757933574,NNP,5.0,0
middle,182,0.0031445940978011254,123,260.2036977426521,0.00021054312027217904,12.213596644918097,NN,3.0,0
midnight,58,0.001541197561869943,46,162.5837692682995,6.709615920761749e-05,13.863410289989222,NN,8.0,0
midst,101,0.0020935551035046393,81,220.16947930983864,0.0001168398634477477,13.063179802365,NN,6.0,0
mighty,240,0.0037210256228878214,102,243.3277708403434,0.00027763927947979655,11.814500689508275,NN,11.0,0
mile,88,0.0021865633267085303,63,194.08484335333335,0.00010180106914259207,13.261959666479497,NN,2.0,0
miles,181,0.0035122120299594384,113,252.87284191887065,0.00020938628994101322,12.221545398033587,NNS,4.0,0
milk,205,0.0038220427517679624,124,260.87063113416525,0.00023715021788899286,12.041911185611347,NN,8.0,0
milk poppy,36,0.001110393127581779,25,110.35338832461127,4.164589192196948e-05,14.55146628367448,,,0
miller,35,0.0012590287652846333,12,65.67635066445624,4.048906159080366e-05,14.592108268171827,NNP,3.0,0
minas,44,0.0009723584218060848,6,38.83817533222812,5.090053457129603e-05,14.261959666479497,NNP,1.0,0
mind,959,0.010786412769106605,355,208.14236047033165,0.0011094002875880204,9.816004280098662,NN,15.0,0
minded,35,0.001226506779881932,30,124.53303381451971,4.048906159080366e-05,14.592108268171827,VBN,8.0,0
minds,82,0.0020411700521190774,63,194.08484335333335,9.486008715559715e-05,13.36383928049871,NNS,6.0,0
minerva,189,0.005348530537006188,39,147.13099065198017,0.00021864093259033979,12.159148860895721,NNP,4.0,0
mingled,77,0.0016138232778828679,57,183.83079738988275,8.907593549976806e-05,13.454604744421891,VBN,4.0,0
minute,121,0.0032567598956028455,83,222.68504018721683,0.0001399764700710641,12.802528047842198,NN,2.0,0
minutes,208,0.004404130607925205,124,260.87063113416525,0.00024062070888249034,12.0209515669757,NNS,6.0,0
mirri,69,0.0017682777774622894,10,57.36063627871814,7.982129285044151e-05,13.612866828338625,NNP,2.0,0
mirri maz,61,0.001582031813544013,10,57.36063627871814,7.056665020111496e-05,13.790653947553906,,,0
mirri maz duur,56,0.0014698937331513056,10,57.36063627871814,6.478249854528586e-05,13.91403636305919,,,0
mirror,38,0.0011387731954015207,20,94.72127255743628,4.3959552584301115e-05,14.473463771673208,NNP,2.0,0
